,Linhagem,Frequência,Porcentagem
0,B.1.617.2+AY.* (Delta),2082,91.39596136962248
1,P.1.4 (Gama),61,2.677787532923617
2,P.1.7 (Gama),57,2.502194907813872
3,P.1 (Gama),50,2.194907813871817
4,Outras VOC/VOI,22,0.9657594381035997
5,P.1.12 (Gama),4,0.17559262510974538
6,Não VOC/VOI,2,0.08779631255487269
