,Linhagem,Frequência,Porcentagem
0,B.1.617.2+AY.* (Delta),4681,71.66258420085731
1,P.1 (Gama),918,14.053888548683405
2,P.1.7 (Gama),551,8.435394978567054
3,Outras VOC/VOI,235,3.597672994488671
4,P.1.4 (Gama),132,2.020820575627679
5,Não VOC/VOI,11,0.16840171463563994
6,B.1.1.7 (Alfa),4,0.0612369871402327
