,Linhagem,Frequência,Porcentagem
0,B.1.617.2+AY.* (Delta),717,79.40199335548172
1,P.1.4 (Gama),61,6.755260243632337
2,P.1.7 (Gama),55,6.0908084163898115
3,P.1 (Gama),44,4.87264673311185
4,Outras VOC/VOI,26,2.8792912513842746
