,Linhagem,Frequência,Porcentagem
0,AY.99.2 (Delta),2028,50.410141685309476
1,AY.*+B.1.617.2 (Delta),1163,28.90877454635844
2,AY.43 (Delta),320,7.954262987820035
3,AY.101 (Delta),299,7.4322644792443455
4,AY.46.3 (Delta),159,3.95227442207308
5,P.1.7 (Gama),21,0.5219985085756897
6,P.1 (Gama),15,0.37285607755406414
7,Não VOC/VOI,8,0.19885657469550086
8,P.1.4 (Gama),6,0.14914243102162564
9,P.1.* (Gama),4,0.09942828734775043
