,Date,Período,Região,Estado,Laboratório,Variante,Variantes relevantes,Classificação,Quantidade
514,2020-09-01,Set 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
515,2020-09-01,Set 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
516,2020-09-01,Set 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1,Não VOC/VOI,Não VOC/VOI,1
517,2020-09-01,Set 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,8
518,2020-09-01,Set 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,35
519,2020-09-01,Set 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,2
520,2020-09-01,Set 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.277,Não VOC/VOI,Não VOC/VOI,2
521,2020-09-01,Set 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
522,2020-09-01,Set 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
523,2020-09-01,Set 2020,Sudeste,São Paulo,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,1
524,2020-09-01,Set 2020,Sudeste,São Paulo,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,12
525,2020-09-01,Set 2020,Sudeste,São Paulo,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
526,2020-09-01,Set 2020,Sudeste,São Paulo,Outros,P.2,P.2,Não VOC/VOI,1
527,2020-09-01,Set 2020,Sudeste,São Paulo,Outros,P.7,Não VOC/VOI,Não VOC/VOI,1
528,2020-09-01,Set 2020,Sul,Paraná,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,2
529,2020-09-01,Set 2020,Sul,Paraná,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
530,2020-09-01,Set 2020,Sul,Paraná,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,4
531,2020-09-01,Set 2020,Sul,Paraná,Outros,P.2,P.2,Não VOC/VOI,1
532,2020-09-01,Set 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
533,2020-09-01,Set 2020,Sul,Rio Grande do Sul,Outros,B.1,Não VOC/VOI,Não VOC/VOI,3
534,2020-09-01,Set 2020,Sul,Rio Grande do Sul,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,4
535,2020-09-01,Set 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,20
536,2020-09-01,Set 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,33
537,2020-09-01,Set 2020,Sul,Rio Grande do Sul,Outros,N.10,Não VOC/VOI,Não VOC/VOI,1
538,2020-09-01,Set 2020,Sul,Rio Grande do Sul,Outros,P.7,Não VOC/VOI,Não VOC/VOI,2
539,2020-09-01,Set 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
540,2020-09-01,Set 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
541,2020-10-01,Out 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
542,2020-10-01,Out 2020,Centro-oeste,Distrito Federal,Outros,P.2,P.2,Não VOC/VOI,4
543,2020-10-01,Out 2020,Centro-oeste,Goiás,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
544,2020-10-01,Out 2020,Centro-oeste,Goiás,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
545,2020-10-01,Out 2020,Centro-oeste,Goiás,Outros,P.2,P.2,Não VOC/VOI,1
546,2020-10-01,Out 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,7
547,2020-10-01,Out 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
548,2020-10-01,Out 2020,Nordeste,Bahia,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,1
549,2020-10-01,Out 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
550,2020-10-01,Out 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
551,2020-10-01,Out 2020,Nordeste,Bahia,FIOCRUZ,P.2,P.2,Não VOC/VOI,1
552,2020-10-01,Out 2020,Nordeste,Bahia,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
553,2020-10-01,Out 2020,Nordeste,Bahia,Outros,P.2,P.2,Não VOC/VOI,1
554,2020-10-01,Out 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,6
555,2020-10-01,Out 2020,Nordeste,Paraíba,FIOCRUZ,P.2,P.2,Não VOC/VOI,1
556,2020-10-01,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,18
557,2020-10-01,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.277,Não VOC/VOI,Não VOC/VOI,2
558,2020-10-01,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,26
559,2020-10-01,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,30
560,2020-10-01,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.371,Não VOC/VOI,Não VOC/VOI,1
561,2020-10-01,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.173,Não VOC/VOI,Não VOC/VOI,1
562,2020-10-01,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.258,Não VOC/VOI,Não VOC/VOI,1
563,2020-10-01,Out 2020,Nordeste,Pernambuco,FIOCRUZ,P.2,P.2,Não VOC/VOI,10
564,2020-10-01,Out 2020,Nordeste,Piauí,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
565,2020-10-01,Out 2020,Nordeste,Piauí,Outros,N.9,Não VOC/VOI,Não VOC/VOI,2
566,2020-10-01,Out 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,2
567,2020-10-01,Out 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
568,2020-10-01,Out 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
569,2020-10-01,Out 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.212,Não VOC/VOI,Não VOC/VOI,1
570,2020-10-01,Out 2020,Norte,Amazonas,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,2
571,2020-10-01,Out 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,8
572,2020-10-01,Out 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
573,2020-10-01,Out 2020,Norte,Amazonas,FIOCRUZ,B.1.1.378,Não VOC/VOI,Não VOC/VOI,4
574,2020-10-01,Out 2020,Norte,Pará,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,1
575,2020-10-01,Out 2020,Norte,Pará,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
576,2020-10-01,Out 2020,Norte,Pará,Outros,P.2,P.2,Não VOC/VOI,6
577,2020-10-01,Out 2020,Norte,Tocantins,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,6
578,2020-10-01,Out 2020,Norte,Tocantins,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
579,2020-10-01,Out 2020,Norte,Tocantins,Outros,P.2,P.2,Não VOC/VOI,1
580,2020-10-01,Out 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,4
581,2020-10-01,Out 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
582,2020-10-01,Out 2020,Sudeste,Espírito Santo,FIOCRUZ,P.2,P.2,Não VOC/VOI,3
583,2020-10-01,Out 2020,Sudeste,Espírito Santo,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
584,2020-10-01,Out 2020,Sudeste,Espírito Santo,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
585,2020-10-01,Out 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,1
586,2020-10-01,Out 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,4
587,2020-10-01,Out 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
588,2020-10-01,Out 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
589,2020-10-01,Out 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
590,2020-10-01,Out 2020,Sudeste,Minas Gerais,Outros,P.2,P.2,Não VOC/VOI,1
591,2020-10-01,Out 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,7
592,2020-10-01,Out 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,25
593,2020-10-01,Out 2020,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,P.2,Não VOC/VOI,6
594,2020-10-01,Out 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,1
595,2020-10-01,Out 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,7
596,2020-10-01,Out 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,19
597,2020-10-01,Out 2020,Sudeste,Rio de Janeiro,Outros,P.2,P.2,Não VOC/VOI,20
598,2020-10-01,Out 2020,Sudeste,São Paulo,Outros,B.1,Não VOC/VOI,Não VOC/VOI,1
599,2020-10-01,Out 2020,Sudeste,São Paulo,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,1
600,2020-10-01,Out 2020,Sudeste,São Paulo,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,22
601,2020-10-01,Out 2020,Sudeste,São Paulo,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
602,2020-10-01,Out 2020,Sudeste,São Paulo,Outros,N.9,Não VOC/VOI,Não VOC/VOI,1
603,2020-10-01,Out 2020,Sudeste,São Paulo,Outros,P.2,P.2,Não VOC/VOI,5
604,2020-10-01,Out 2020,Sudeste,São Paulo,Outros,P.7,Não VOC/VOI,Não VOC/VOI,1
605,2020-10-01,Out 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
606,2020-10-01,Out 2020,Sul,Paraná,FIOCRUZ,P.2,P.2,Não VOC/VOI,1
607,2020-10-01,Out 2020,Sul,Paraná,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,4
608,2020-10-01,Out 2020,Sul,Paraná,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,15
609,2020-10-01,Out 2020,Sul,Paraná,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
610,2020-10-01,Out 2020,Sul,Paraná,Outros,P.2,P.2,Não VOC/VOI,7
611,2020-10-01,Out 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
612,2020-10-01,Out 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
613,2020-10-01,Out 2020,Sul,Rio Grande do Sul,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,6
614,2020-10-01,Out 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,25
615,2020-10-01,Out 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,23
616,2020-10-01,Out 2020,Sul,Rio Grande do Sul,Outros,B.1.1.332,Não VOC/VOI,Não VOC/VOI,1
617,2020-10-01,Out 2020,Sul,Rio Grande do Sul,Outros,N.1,Não VOC/VOI,Não VOC/VOI,1
618,2020-10-01,Out 2020,Sul,Rio Grande do Sul,Outros,P.2,P.2,Não VOC/VOI,10
619,2020-10-01,Out 2020,Sul,Rio Grande do Sul,Outros,P.7,Não VOC/VOI,Não VOC/VOI,5
620,2020-10-01,Out 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
621,2020-11-01,Nov 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
622,2020-11-01,Nov 2020,Centro-oeste,Distrito Federal,Outros,P.2,P.2,Não VOC/VOI,2
623,2020-11-01,Nov 2020,Centro-oeste,Goiás,Outros,P.2,P.2,Não VOC/VOI,1
624,2020-11-01,Nov 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.378,Não VOC/VOI,Não VOC/VOI,1
625,2020-11-01,Nov 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.240,Não VOC/VOI,Não VOC/VOI,1
626,2020-11-01,Nov 2020,Nordeste,Alagoas,FIOCRUZ,B.1.1.372,Não VOC/VOI,Não VOC/VOI,1
627,2020-11-01,Nov 2020,Nordeste,Alagoas,FIOCRUZ,P.2,P.2,Não VOC/VOI,1
628,2020-11-01,Nov 2020,Nordeste,Alagoas,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
629,2020-11-01,Nov 2020,Nordeste,Alagoas,Outros,P.2,P.2,Não VOC/VOI,3
630,2020-11-01,Nov 2020,Nordeste,Bahia,FIOCRUZ,B.1,Não VOC/VOI,Não VOC/VOI,1
631,2020-11-01,Nov 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
632,2020-11-01,Nov 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
633,2020-11-01,Nov 2020,Nordeste,Bahia,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
634,2020-11-01,Nov 2020,Nordeste,Bahia,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
635,2020-11-01,Nov 2020,Nordeste,Bahia,Outros,N.9,Não VOC/VOI,Não VOC/VOI,2
636,2020-11-01,Nov 2020,Nordeste,Ceará,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,1
637,2020-11-01,Nov 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
638,2020-11-01,Nov 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
639,2020-11-01,Nov 2020,Nordeste,Ceará,FIOCRUZ,P.2,P.2,Não VOC/VOI,2
640,2020-11-01,Nov 2020,Nordeste,Maranhão,FIOCRUZ,N.9,Não VOC/VOI,Não VOC/VOI,4
641,2020-11-01,Nov 2020,Nordeste,Maranhão,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
642,2020-11-01,Nov 2020,Nordeste,Maranhão,Outros,C.29,Não VOC/VOI,Não VOC/VOI,1
643,2020-11-01,Nov 2020,Nordeste,Maranhão,Outros,N.9,Não VOC/VOI,Não VOC/VOI,3
644,2020-11-01,Nov 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,9
645,2020-11-01,Nov 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
646,2020-11-01,Nov 2020,Nordeste,Paraíba,FIOCRUZ,P.2,P.2,Não VOC/VOI,3
647,2020-11-01,Nov 2020,Nordeste,Paraíba,FIOCRUZ,P.7,Não VOC/VOI,Não VOC/VOI,2
648,2020-11-01,Nov 2020,Nordeste,Paraíba,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,5
649,2020-11-01,Nov 2020,Nordeste,Paraíba,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
650,2020-11-01,Nov 2020,Nordeste,Paraíba,Outros,B.1.1.462,Não VOC/VOI,Não VOC/VOI,1
651,2020-11-01,Nov 2020,Nordeste,Paraíba,Outros,N.9,Não VOC/VOI,Não VOC/VOI,1
652,2020-11-01,Nov 2020,Nordeste,Paraíba,Outros,P.2,P.2,Não VOC/VOI,1
653,2020-11-01,Nov 2020,Nordeste,Paraíba,Outros,P.7,Não VOC/VOI,Não VOC/VOI,2
654,2020-11-01,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1,Não VOC/VOI,Não VOC/VOI,1
655,2020-11-01,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,11
656,2020-11-01,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,62
657,2020-11-01,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,50
658,2020-11-01,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.201,Não VOC/VOI,Não VOC/VOI,1
659,2020-11-01,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.324,Não VOC/VOI,Não VOC/VOI,1
660,2020-11-01,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.524,Não VOC/VOI,Não VOC/VOI,1
661,2020-11-01,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,N.9,Não VOC/VOI,Não VOC/VOI,6
662,2020-11-01,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,P.2,P.2,Não VOC/VOI,4
663,2020-11-01,Nov 2020,Nordeste,Piauí,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
664,2020-11-01,Nov 2020,Nordeste,Piauí,Outros,B.1.524,Não VOC/VOI,Não VOC/VOI,1
665,2020-11-01,Nov 2020,Nordeste,Piauí,Outros,N.9,Não VOC/VOI,Não VOC/VOI,2
666,2020-11-01,Nov 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,1
667,2020-11-01,Nov 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
668,2020-11-01,Nov 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
669,2020-11-01,Nov 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,N.9,Não VOC/VOI,Não VOC/VOI,1
670,2020-11-01,Nov 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
671,2020-11-01,Nov 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
672,2020-11-01,Nov 2020,Nordeste,Rio Grande do Norte,Outros,N.9,Não VOC/VOI,Não VOC/VOI,1
673,2020-11-01,Nov 2020,Nordeste,Rio Grande do Norte,Outros,P.2,P.2,Não VOC/VOI,4
674,2020-11-01,Nov 2020,Norte,Amapá,Outros,P.2,P.2,Não VOC/VOI,5
675,2020-11-01,Nov 2020,Norte,Amazonas,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,2
676,2020-11-01,Nov 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,12
677,2020-11-01,Nov 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
678,2020-11-01,Nov 2020,Norte,Amazonas,FIOCRUZ,B.1.1.378,Não VOC/VOI,Não VOC/VOI,11
679,2020-11-01,Nov 2020,Norte,Amazonas,FIOCRUZ,N.9,Não VOC/VOI,Não VOC/VOI,1
680,2020-11-01,Nov 2020,Norte,Amazonas,FIOCRUZ,P.2,P.2,Não VOC/VOI,2
681,2020-11-01,Nov 2020,Norte,Amazonas,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,4
682,2020-11-01,Nov 2020,Norte,Amazonas,Outros,B.1.1.218,Não VOC/VOI,Não VOC/VOI,2
683,2020-11-01,Nov 2020,Norte,Amazonas,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,5
684,2020-11-01,Nov 2020,Norte,Amazonas,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
685,2020-11-01,Nov 2020,Norte,Amazonas,Outros,B.1.1.378,Não VOC/VOI,Não VOC/VOI,6
686,2020-11-01,Nov 2020,Norte,Amazonas,Outros,P.2,P.2,Não VOC/VOI,1
687,2020-11-01,Nov 2020,Norte,Pará,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,3
688,2020-11-01,Nov 2020,Norte,Pará,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
689,2020-11-01,Nov 2020,Norte,Pará,Outros,B.1.564,Não VOC/VOI,Não VOC/VOI,1
690,2020-11-01,Nov 2020,Norte,Pará,Outros,P.2,P.2,Não VOC/VOI,11
691,2020-11-01,Nov 2020,Norte,Roraima,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
692,2020-11-01,Nov 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
693,2020-11-01,Nov 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,7
694,2020-11-01,Nov 2020,Sudeste,Espírito Santo,FIOCRUZ,P.2,P.2,Não VOC/VOI,2
695,2020-11-01,Nov 2020,Sudeste,Espírito Santo,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
696,2020-11-01,Nov 2020,Sudeste,Espírito Santo,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
697,2020-11-01,Nov 2020,Sudeste,Espírito Santo,Outros,P.2,P.2,Não VOC/VOI,5
