,Linhagem,Frequência,Porcentagem
0,B.1.617.2+AY.* (Delta),336,46.47302904564315
1,P.1 (Gama),206,28.492392807745503
2,P.1.7 (Gama),163,22.544951590594746
3,P.1.3 (Gama),7,0.9681881051175657
4,P.1.8 (Gama),5,0.6915629322268326
5,B.1.621,3,0.4149377593360996
6,B.1,2,0.2766251728907331
7,B.1.566,1,0.13831258644536654
