,Linhagem,Frequência,Porcentagem
0,B.1.617.2+AY.* (Delta),539,81.91489361702128
1,P.1.4 (Gama),61,9.270516717325227
2,P.1 (Gama),22,3.343465045592705
3,Outras VOC/VOI,21,3.1914893617021276
4,P.1.7 (Gama),15,2.2796352583586628
