,Linhagem,Frequência,Porcentagem
0,B.1.617.2+AY.* (Delta),4512,72.1458266709306
1,P.1 (Gama),959,15.334186120882634
2,P.1.7 (Gama),491,7.850975375759514
3,Outras VOC/VOI,143,2.286536616565398
4,P.1.4 (Gama),133,2.1266389510713144
5,Não VOC/VOI,12,0.19187719859290053
6,B.1.1.7 (Alfa),4,0.06395906619763352
