,Linhagem,Frequência,Porcentagem
0,B.1.617.2+AY.* (Delta),3379,74.50937155457552
1,P.1 (Gama),658,14.509371554575523
2,P.1.7 (Gama),396,8.732083792723264
3,Outras VOC/VOI,83,1.8302094818081587
4,Não VOC/VOI,13,0.2866593164277839
5,B.1.1.7 (Alfa),4,0.08820286659316429
6,P.1.4 (Gama),2,0.04410143329658214
