,Linhagem,Frequência,Porcentagem
0,B.1.617.2+AY.* (Delta),3183,91.75554914961084
1,P.1.7 (Gama),98,2.825021620063419
2,P.1 (Gama),75,2.1620063418852693
3,P.1.4 (Gama),61,1.7584318247333526
4,Não VOC/VOI,18,0.5188815220524646
5,P.1.6 (Gama),17,0.49005477082732773
6,Outras VOC/VOI,9,0.2594407610262323
7,P.1.12 (Gama),8,0.23061400980109542
