,Date,Período,Região,Estado,Laboratório,Variante,Variantes relevantes,Classificação,Quantidade
505,2020-09,Set 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.277,Não VOC/VOI,Não VOC/VOI,2
506,2020-09,Set 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
507,2020-09,Set 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
508,2020-09,Set 2020,Sudeste,São Paulo,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,13
509,2020-09,Set 2020,Sudeste,São Paulo,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
510,2020-09,Set 2020,Sudeste,São Paulo,Outros,P.2,P.2,Não VOC/VOI,1
511,2020-09,Set 2020,Sudeste,São Paulo,Outros,P.7,Não VOC/VOI,Não VOC/VOI,1
512,2020-09,Set 2020,Sul,Paraná,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,1
513,2020-09,Set 2020,Sul,Paraná,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
514,2020-09,Set 2020,Sul,Paraná,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
515,2020-09,Set 2020,Sul,Paraná,Outros,P.2,P.2,Não VOC/VOI,1
516,2020-09,Set 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
517,2020-09,Set 2020,Sul,Rio Grande do Sul,Outros,B.1,Não VOC/VOI,Não VOC/VOI,1
518,2020-09,Set 2020,Sul,Rio Grande do Sul,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,4
519,2020-09,Set 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,20
520,2020-09,Set 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,36
521,2020-09,Set 2020,Sul,Rio Grande do Sul,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
522,2020-09,Set 2020,Sul,Rio Grande do Sul,Outros,P.7,Não VOC/VOI,Não VOC/VOI,2
523,2020-09,Set 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,1
524,2020-09,Set 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
525,2020-09,Set 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
526,2020-10,Out 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
527,2020-10,Out 2020,Centro-oeste,Distrito Federal,Outros,P.2,P.2,Não VOC/VOI,4
528,2020-10,Out 2020,Centro-oeste,Goiás,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
529,2020-10,Out 2020,Centro-oeste,Goiás,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
530,2020-10,Out 2020,Centro-oeste,Goiás,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
531,2020-10,Out 2020,Centro-oeste,Goiás,Outros,P.2,P.2,Não VOC/VOI,1
532,2020-10,Out 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,7
533,2020-10,Out 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
534,2020-10,Out 2020,Nordeste,Bahia,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,1
535,2020-10,Out 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
536,2020-10,Out 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
537,2020-10,Out 2020,Nordeste,Bahia,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
538,2020-10,Out 2020,Nordeste,Bahia,Outros,P.2,P.2,Não VOC/VOI,1
539,2020-10,Out 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,6
540,2020-10,Out 2020,Nordeste,Paraíba,FIOCRUZ,P.2,P.2,Não VOC/VOI,1
541,2020-10,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,18
542,2020-10,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,29
543,2020-10,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,29
544,2020-10,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.371,Não VOC/VOI,Não VOC/VOI,1
545,2020-10,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.173,Não VOC/VOI,Não VOC/VOI,1
546,2020-10,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.258,Não VOC/VOI,Não VOC/VOI,1
547,2020-10,Out 2020,Nordeste,Pernambuco,FIOCRUZ,P.2,P.2,Não VOC/VOI,10
548,2020-10,Out 2020,Nordeste,Piauí,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
549,2020-10,Out 2020,Nordeste,Piauí,Outros,N.9,Não VOC/VOI,Não VOC/VOI,2
550,2020-10,Out 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,2
551,2020-10,Out 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
552,2020-10,Out 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
553,2020-10,Out 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.212,Não VOC/VOI,Não VOC/VOI,1
554,2020-10,Out 2020,Norte,Amazonas,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,2
555,2020-10,Out 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,8
556,2020-10,Out 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
557,2020-10,Out 2020,Norte,Amazonas,FIOCRUZ,B.1.1.378,Não VOC/VOI,Não VOC/VOI,4
558,2020-10,Out 2020,Norte,Pará,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,1
559,2020-10,Out 2020,Norte,Pará,Outros,P.2,P.2,Não VOC/VOI,6
560,2020-10,Out 2020,Norte,Tocantins,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,6
561,2020-10,Out 2020,Norte,Tocantins,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
562,2020-10,Out 2020,Norte,Tocantins,Outros,P.2,P.2,Não VOC/VOI,1
563,2020-10,Out 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,4
564,2020-10,Out 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
565,2020-10,Out 2020,Sudeste,Espírito Santo,FIOCRUZ,P.2,P.2,Não VOC/VOI,3
566,2020-10,Out 2020,Sudeste,Espírito Santo,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
567,2020-10,Out 2020,Sudeste,Espírito Santo,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
568,2020-10,Out 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,5
569,2020-10,Out 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
570,2020-10,Out 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
571,2020-10,Out 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
572,2020-10,Out 2020,Sudeste,Minas Gerais,Outros,P.2,P.2,Não VOC/VOI,1
573,2020-10,Out 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,7
574,2020-10,Out 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,24
575,2020-10,Out 2020,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,P.2,Não VOC/VOI,5
576,2020-10,Out 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,1
577,2020-10,Out 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,7
578,2020-10,Out 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,19
579,2020-10,Out 2020,Sudeste,Rio de Janeiro,Outros,P.2,P.2,Não VOC/VOI,20
580,2020-10,Out 2020,Sudeste,São Paulo,Outros,B.1,Não VOC/VOI,Não VOC/VOI,1
581,2020-10,Out 2020,Sudeste,São Paulo,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,1
582,2020-10,Out 2020,Sudeste,São Paulo,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,22
583,2020-10,Out 2020,Sudeste,São Paulo,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
584,2020-10,Out 2020,Sudeste,São Paulo,Outros,N.9,Não VOC/VOI,Não VOC/VOI,1
585,2020-10,Out 2020,Sudeste,São Paulo,Outros,P.2,P.2,Não VOC/VOI,5
586,2020-10,Out 2020,Sudeste,São Paulo,Outros,P.7,Não VOC/VOI,Não VOC/VOI,1
587,2020-10,Out 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
588,2020-10,Out 2020,Sul,Paraná,FIOCRUZ,P.2,P.2,Não VOC/VOI,1
589,2020-10,Out 2020,Sul,Paraná,Outros,B.1.1.254,Não VOC/VOI,Não VOC/VOI,1
590,2020-10,Out 2020,Sul,Paraná,Outros,B.1.1.277,Não VOC/VOI,Não VOC/VOI,1
591,2020-10,Out 2020,Sul,Paraná,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,14
592,2020-10,Out 2020,Sul,Paraná,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
593,2020-10,Out 2020,Sul,Paraná,Outros,P.2,P.2,Não VOC/VOI,7
594,2020-10,Out 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
595,2020-10,Out 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
596,2020-10,Out 2020,Sul,Rio Grande do Sul,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,6
597,2020-10,Out 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,24
598,2020-10,Out 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,23
599,2020-10,Out 2020,Sul,Rio Grande do Sul,Outros,B.1.1.332,Não VOC/VOI,Não VOC/VOI,1
600,2020-10,Out 2020,Sul,Rio Grande do Sul,Outros,B.1.1.333,Não VOC/VOI,Não VOC/VOI,1
601,2020-10,Out 2020,Sul,Rio Grande do Sul,Outros,N.1,Não VOC/VOI,Não VOC/VOI,1
602,2020-10,Out 2020,Sul,Rio Grande do Sul,Outros,P.2,P.2,Não VOC/VOI,10
603,2020-10,Out 2020,Sul,Rio Grande do Sul,Outros,P.7,Não VOC/VOI,Não VOC/VOI,5
604,2020-10,Out 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
605,2020-11,Nov 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
606,2020-11,Nov 2020,Centro-oeste,Distrito Federal,Outros,P.2,P.2,Não VOC/VOI,2
607,2020-11,Nov 2020,Centro-oeste,Goiás,Outros,P.2,P.2,Não VOC/VOI,1
608,2020-11,Nov 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.378,Não VOC/VOI,Não VOC/VOI,1
609,2020-11,Nov 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.240,Não VOC/VOI,Não VOC/VOI,1
610,2020-11,Nov 2020,Nordeste,Alagoas,FIOCRUZ,B.1.1.372,Não VOC/VOI,Não VOC/VOI,1
611,2020-11,Nov 2020,Nordeste,Alagoas,FIOCRUZ,P.2,P.2,Não VOC/VOI,1
612,2020-11,Nov 2020,Nordeste,Alagoas,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
613,2020-11,Nov 2020,Nordeste,Alagoas,Outros,P.2,P.2,Não VOC/VOI,3
614,2020-11,Nov 2020,Nordeste,Bahia,FIOCRUZ,B.1,Não VOC/VOI,Não VOC/VOI,1
615,2020-11,Nov 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
616,2020-11,Nov 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
617,2020-11,Nov 2020,Nordeste,Bahia,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
618,2020-11,Nov 2020,Nordeste,Bahia,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
619,2020-11,Nov 2020,Nordeste,Bahia,Outros,N.9,Não VOC/VOI,Não VOC/VOI,2
620,2020-11,Nov 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
621,2020-11,Nov 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,7
622,2020-11,Nov 2020,Nordeste,Ceará,FIOCRUZ,P.2,P.2,Não VOC/VOI,2
623,2020-11,Nov 2020,Nordeste,Maranhão,FIOCRUZ,N.9,Não VOC/VOI,Não VOC/VOI,4
624,2020-11,Nov 2020,Nordeste,Maranhão,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,1
625,2020-11,Nov 2020,Nordeste,Maranhão,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
626,2020-11,Nov 2020,Nordeste,Maranhão,Outros,N.9,Não VOC/VOI,Não VOC/VOI,3
627,2020-11,Nov 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,9
628,2020-11,Nov 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
629,2020-11,Nov 2020,Nordeste,Paraíba,FIOCRUZ,P.2,P.2,Não VOC/VOI,2
630,2020-11,Nov 2020,Nordeste,Paraíba,FIOCRUZ,P.7,Não VOC/VOI,Não VOC/VOI,2
631,2020-11,Nov 2020,Nordeste,Paraíba,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,5
632,2020-11,Nov 2020,Nordeste,Paraíba,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
633,2020-11,Nov 2020,Nordeste,Paraíba,Outros,B.1.1.462,Não VOC/VOI,Não VOC/VOI,1
634,2020-11,Nov 2020,Nordeste,Paraíba,Outros,N.9,Não VOC/VOI,Não VOC/VOI,1
635,2020-11,Nov 2020,Nordeste,Paraíba,Outros,P.2,P.2,Não VOC/VOI,1
636,2020-11,Nov 2020,Nordeste,Paraíba,Outros,P.7,Não VOC/VOI,Não VOC/VOI,2
637,2020-11,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1,Não VOC/VOI,Não VOC/VOI,1
638,2020-11,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,11
639,2020-11,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,63
640,2020-11,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,50
641,2020-11,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.201,Não VOC/VOI,Não VOC/VOI,1
642,2020-11,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.212,Não VOC/VOI,Não VOC/VOI,1
643,2020-11,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,N.9,Não VOC/VOI,Não VOC/VOI,6
644,2020-11,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,P.2,P.2,Não VOC/VOI,4
645,2020-11,Nov 2020,Nordeste,Piauí,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
646,2020-11,Nov 2020,Nordeste,Piauí,Outros,B.1.212,Não VOC/VOI,Não VOC/VOI,1
647,2020-11,Nov 2020,Nordeste,Piauí,Outros,N.9,Não VOC/VOI,Não VOC/VOI,2
648,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
649,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
650,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,N.6,Não VOC/VOI,Não VOC/VOI,1
651,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,N.9,Não VOC/VOI,Não VOC/VOI,1
652,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
653,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
654,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,Outros,N.9,Não VOC/VOI,Não VOC/VOI,1
655,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,Outros,P.2,P.2,Não VOC/VOI,4
656,2020-11,Nov 2020,Norte,Amapá,Outros,P.2,P.2,Não VOC/VOI,5
657,2020-11,Nov 2020,Norte,Amazonas,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,1
658,2020-11,Nov 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,13
659,2020-11,Nov 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
660,2020-11,Nov 2020,Norte,Amazonas,FIOCRUZ,B.1.1.378,Não VOC/VOI,Não VOC/VOI,11
661,2020-11,Nov 2020,Norte,Amazonas,FIOCRUZ,N.9,Não VOC/VOI,Não VOC/VOI,1
662,2020-11,Nov 2020,Norte,Amazonas,FIOCRUZ,P.2,P.2,Não VOC/VOI,2
663,2020-11,Nov 2020,Norte,Amazonas,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,3
664,2020-11,Nov 2020,Norte,Amazonas,Outros,B.1.1.198,Não VOC/VOI,Não VOC/VOI,1
665,2020-11,Nov 2020,Norte,Amazonas,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,7
666,2020-11,Nov 2020,Norte,Amazonas,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
667,2020-11,Nov 2020,Norte,Amazonas,Outros,B.1.1.378,Não VOC/VOI,Não VOC/VOI,6
668,2020-11,Nov 2020,Norte,Amazonas,Outros,P.2,P.2,Não VOC/VOI,1
669,2020-11,Nov 2020,Norte,Pará,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,3
670,2020-11,Nov 2020,Norte,Pará,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
671,2020-11,Nov 2020,Norte,Pará,Outros,B.1.564,Não VOC/VOI,Não VOC/VOI,1
672,2020-11,Nov 2020,Norte,Pará,Outros,P.2,P.2,Não VOC/VOI,10
673,2020-11,Nov 2020,Norte,Roraima,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
674,2020-11,Nov 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
675,2020-11,Nov 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,7
676,2020-11,Nov 2020,Sudeste,Espírito Santo,FIOCRUZ,P.2,P.2,Não VOC/VOI,2
677,2020-11,Nov 2020,Sudeste,Espírito Santo,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
678,2020-11,Nov 2020,Sudeste,Espírito Santo,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
679,2020-11,Nov 2020,Sudeste,Espírito Santo,Outros,P.2,P.2,Não VOC/VOI,5
680,2020-11,Nov 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
681,2020-11,Nov 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,4
682,2020-11,Nov 2020,Sudeste,Minas Gerais,FIOCRUZ,P.2,P.2,Não VOC/VOI,3
683,2020-11,Nov 2020,Sudeste,Minas Gerais,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,1
684,2020-11,Nov 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,5
685,2020-11,Nov 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
686,2020-11,Nov 2020,Sudeste,Minas Gerais,Outros,N.1,Não VOC/VOI,Não VOC/VOI,1
687,2020-11,Nov 2020,Sudeste,Minas Gerais,Outros,P.2,P.2,Não VOC/VOI,10
688,2020-11,Nov 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,5
