,Linhagem,Frequência,Porcentagem
0,B.1.617.2 (Delta),2558,63.332508046546174
1,AY.* (Delta),753,18.643228521911364
2,AY.4 (Delta),395,9.77964842782867
3,P.1.7 (Gama),114,2.8224808120821985
4,P.1 (Gama),85,2.1044813072542707
5,P.1.4 (Gama),61,1.5102748205001237
6,P.1.* (Gama),26,0.6437236939836593
7,Não VOC/VOI,24,0.594206486754147
8,P.1.12 (Gama),22,0.5446892795246348
9,Outras VOC/VOI,1,0.02475860361475613
