,Linhagem,Frequência,Porcentagem
0,B.1.617.2+AY.* (Delta),213,59.33147632311978
1,P.1.7 (Gama),72,20.055710306406684
2,P.1 (Gama),60,16.71309192200557
3,P.1.3,7,1.9498607242339834
4,P.1.8,4,1.1142061281337048
5,B.1.621,3,0.8356545961002786
