,Date,Período,Região,Estado,Linhagens relevantes,Quantidade
395,2020-10,Out 2020,Sudeste,Rio de Janeiro,B.1.1.33,42
396,2020-10,Out 2020,Sudeste,Rio de Janeiro,Outras,1
397,2020-10,Out 2020,Sudeste,Rio de Janeiro,P.2,25
398,2020-10,Out 2020,Sudeste,São Paulo,B.1.1,1
399,2020-10,Out 2020,Sudeste,São Paulo,B.1.1.28,22
400,2020-10,Out 2020,Sudeste,São Paulo,B.1.1.33,6
401,2020-10,Out 2020,Sudeste,São Paulo,Outras,3
402,2020-10,Out 2020,Sudeste,São Paulo,P.2,5
403,2020-10,Out 2020,Sul,Paraná,B.1.1.28,14
404,2020-10,Out 2020,Sul,Paraná,B.1.1.33,6
405,2020-10,Out 2020,Sul,Paraná,Outras,3
406,2020-10,Out 2020,Sul,Paraná,P.2,8
407,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1,2
408,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1.28,27
409,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1.33,26
410,2020-10,Out 2020,Sul,Rio Grande do Sul,Outras,10
411,2020-10,Out 2020,Sul,Rio Grande do Sul,P.2,10
412,2020-10,Out 2020,Sul,Santa Catarina,B.1.1.33,1
413,2020-11,Nov 2020,Centro-oeste,Distrito Federal,B.1.1.28,1
414,2020-11,Nov 2020,Centro-oeste,Distrito Federal,P.2,2
415,2020-11,Nov 2020,Centro-oeste,Goiás,P.2,1
416,2020-11,Nov 2020,Centro-oeste,Mato Grosso,Outras,1
417,2020-11,Nov 2020,Centro-oeste,Mato Grosso do Sul,Outras,1
418,2020-11,Nov 2020,Nordeste,Alagoas,B.1.1.28,1
419,2020-11,Nov 2020,Nordeste,Alagoas,Outras,1
420,2020-11,Nov 2020,Nordeste,Alagoas,P.2,4
421,2020-11,Nov 2020,Nordeste,Bahia,B.1.1.28,3
422,2020-11,Nov 2020,Nordeste,Bahia,B.1.1.33,4
423,2020-11,Nov 2020,Nordeste,Bahia,Outras,3
424,2020-11,Nov 2020,Nordeste,Ceará,B.1.1.28,3
425,2020-11,Nov 2020,Nordeste,Ceará,B.1.1.33,7
426,2020-11,Nov 2020,Nordeste,Ceará,P.2,2
427,2020-11,Nov 2020,Nordeste,Maranhão,B.1.1,1
428,2020-11,Nov 2020,Nordeste,Maranhão,B.1.1.28,1
429,2020-11,Nov 2020,Nordeste,Maranhão,Outras,6
430,2020-11,Nov 2020,Nordeste,Maranhão,P.1+P.1.* (Gama),1
431,2020-11,Nov 2020,Nordeste,Paraíba,B.1.1,14
432,2020-11,Nov 2020,Nordeste,Paraíba,B.1.1.28,2
433,2020-11,Nov 2020,Nordeste,Paraíba,B.1.1.33,3
434,2020-11,Nov 2020,Nordeste,Paraíba,Outras,6
435,2020-11,Nov 2020,Nordeste,Paraíba,P.2,3
436,2020-11,Nov 2020,Nordeste,Pernambuco,B.1.1,10
437,2020-11,Nov 2020,Nordeste,Pernambuco,B.1.1.28,65
438,2020-11,Nov 2020,Nordeste,Pernambuco,B.1.1.33,48
439,2020-11,Nov 2020,Nordeste,Pernambuco,Outras,10
440,2020-11,Nov 2020,Nordeste,Pernambuco,P.2,4
441,2020-11,Nov 2020,Nordeste,Piauí,B.1.1.28,1
442,2020-11,Nov 2020,Nordeste,Piauí,Outras,3
443,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,B.1.1,1
444,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,B.1.1.28,2
445,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,B.1.1.33,5
446,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,Outras,2
447,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,P.2,4
448,2020-11,Nov 2020,Norte,Amapá,P.2,5
449,2020-11,Nov 2020,Norte,Amazonas,B.1.1,4
450,2020-11,Nov 2020,Norte,Amazonas,B.1.1.28,18
451,2020-11,Nov 2020,Norte,Amazonas,B.1.1.33,3
452,2020-11,Nov 2020,Norte,Amazonas,Outras,21
453,2020-11,Nov 2020,Norte,Amazonas,P.2,3
454,2020-11,Nov 2020,Norte,Pará,B.1.1,3
455,2020-11,Nov 2020,Norte,Pará,B.1.1.28,2
456,2020-11,Nov 2020,Norte,Pará,Outras,1
457,2020-11,Nov 2020,Norte,Pará,P.2,10
458,2020-11,Nov 2020,Norte,Roraima,B.1.1.28,1
459,2020-11,Nov 2020,Sudeste,Espírito Santo,B.1.1.28,2
460,2020-11,Nov 2020,Sudeste,Espírito Santo,B.1.1.33,9
461,2020-11,Nov 2020,Sudeste,Espírito Santo,P.2,7
462,2020-11,Nov 2020,Sudeste,Minas Gerais,B.1.1,1
463,2020-11,Nov 2020,Sudeste,Minas Gerais,B.1.1.28,6
464,2020-11,Nov 2020,Sudeste,Minas Gerais,B.1.1.33,5
465,2020-11,Nov 2020,Sudeste,Minas Gerais,Outras,1
466,2020-11,Nov 2020,Sudeste,Minas Gerais,P.2,13
467,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1,3
468,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1.28,17
469,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1.33,20
470,2020-11,Nov 2020,Sudeste,Rio de Janeiro,Outras,1
471,2020-11,Nov 2020,Sudeste,Rio de Janeiro,P.2,33
472,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1,3
473,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1.28,38
474,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1.33,8
475,2020-11,Nov 2020,Sudeste,São Paulo,Outras,20
476,2020-11,Nov 2020,Sudeste,São Paulo,P.2,26
477,2020-11,Nov 2020,Sul,Paraná,B.1.1,1
478,2020-11,Nov 2020,Sul,Paraná,B.1.1.28,21
479,2020-11,Nov 2020,Sul,Paraná,B.1.1.33,3
480,2020-11,Nov 2020,Sul,Paraná,Outras,5
481,2020-11,Nov 2020,Sul,Paraná,P.2,12
482,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1,2
483,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1.28,51
484,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1.33,17
485,2020-11,Nov 2020,Sul,Rio Grande do Sul,Outras,43
486,2020-11,Nov 2020,Sul,Rio Grande do Sul,P.1+P.1.* (Gama),1
487,2020-11,Nov 2020,Sul,Rio Grande do Sul,P.2,75
488,2020-11,Nov 2020,Sul,Santa Catarina,B.1.1.28,1
489,2020-11,Nov 2020,Sul,Santa Catarina,B.1.1.33,1
490,2020-11,Nov 2020,Sul,Santa Catarina,Outras,1
491,2020-11,Nov 2020,Sul,Santa Catarina,P.2,3
492,2020-12,Dez 2020,Centro-oeste,Distrito Federal,B.1.1.28,1
493,2020-12,Dez 2020,Centro-oeste,Distrito Federal,B.1.1.7 (Alfa),2
494,2020-12,Dez 2020,Centro-oeste,Goiás,B.1.1.28,12
495,2020-12,Dez 2020,Centro-oeste,Goiás,B.1.1.33,1
496,2020-12,Dez 2020,Centro-oeste,Goiás,Outras,8
497,2020-12,Dez 2020,Centro-oeste,Goiás,P.2,30
498,2020-12,Dez 2020,Centro-oeste,Mato Grosso,B.1.1.28,2
499,2020-12,Dez 2020,Centro-oeste,Mato Grosso,B.1.1.33,2
500,2020-12,Dez 2020,Centro-oeste,Mato Grosso,Outras,2
501,2020-12,Dez 2020,Centro-oeste,Mato Grosso,P.2,3
502,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,B.1.1,1
503,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.28,1
504,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.33,5
505,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,Outras,1
506,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,P.2,3
507,2020-12,Dez 2020,Nordeste,Alagoas,B.1.1.28,1
508,2020-12,Dez 2020,Nordeste,Alagoas,B.1.1.33,1
509,2020-12,Dez 2020,Nordeste,Alagoas,Outras,3
510,2020-12,Dez 2020,Nordeste,Alagoas,P.2,25
511,2020-12,Dez 2020,Nordeste,Bahia,B.1.1.28,3
512,2020-12,Dez 2020,Nordeste,Bahia,Outras,2
513,2020-12,Dez 2020,Nordeste,Bahia,P.1+P.1.* (Gama),5
514,2020-12,Dez 2020,Nordeste,Bahia,P.2,6
515,2020-12,Dez 2020,Nordeste,Ceará,B.1.1,1
516,2020-12,Dez 2020,Nordeste,Ceará,B.1.1.28,4
517,2020-12,Dez 2020,Nordeste,Ceará,B.1.1.33,8
518,2020-12,Dez 2020,Nordeste,Ceará,Outras,1
519,2020-12,Dez 2020,Nordeste,Ceará,P.2,10
520,2020-12,Dez 2020,Nordeste,Maranhão,B.1.1.28,7
521,2020-12,Dez 2020,Nordeste,Maranhão,B.1.1.33,4
522,2020-12,Dez 2020,Nordeste,Maranhão,Outras,24
523,2020-12,Dez 2020,Nordeste,Maranhão,P.1+P.1.* (Gama),1
524,2020-12,Dez 2020,Nordeste,Maranhão,P.2,13
525,2020-12,Dez 2020,Nordeste,Paraíba,B.1.1,6
526,2020-12,Dez 2020,Nordeste,Paraíba,B.1.1.28,8
527,2020-12,Dez 2020,Nordeste,Paraíba,B.1.1.33,2
528,2020-12,Dez 2020,Nordeste,Paraíba,Outras,5
529,2020-12,Dez 2020,Nordeste,Paraíba,P.2,10
530,2020-12,Dez 2020,Nordeste,Pernambuco,B.1.1,1
531,2020-12,Dez 2020,Nordeste,Pernambuco,Outras,5
532,2020-12,Dez 2020,Nordeste,Pernambuco,P.2,16
533,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,B.1.1,4
534,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,B.1.1.28,2
535,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,B.1.1.33,1
536,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,Outras,1
537,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,P.2,12
538,2020-12,Dez 2020,Norte,Acre,P.2,1
539,2020-12,Dez 2020,Norte,Amapá,B.1.1.28,1
540,2020-12,Dez 2020,Norte,Amapá,B.1.1.33,1
541,2020-12,Dez 2020,Norte,Amapá,Outras,1
542,2020-12,Dez 2020,Norte,Amapá,P.2,14
543,2020-12,Dez 2020,Norte,Amazonas,B.1.1,10
544,2020-12,Dez 2020,Norte,Amazonas,B.1.1.28,31
545,2020-12,Dez 2020,Norte,Amazonas,B.1.1.33,7
546,2020-12,Dez 2020,Norte,Amazonas,Outras,29
547,2020-12,Dez 2020,Norte,Amazonas,P.1+P.1.* (Gama),118
548,2020-12,Dez 2020,Norte,Amazonas,P.2,42
549,2020-12,Dez 2020,Norte,Pará,B.1.1,3
550,2020-12,Dez 2020,Norte,Pará,B.1.1.28,1
551,2020-12,Dez 2020,Norte,Pará,B.1.1.33,1
552,2020-12,Dez 2020,Norte,Pará,Outras,2
553,2020-12,Dez 2020,Norte,Pará,P.2,14
554,2020-12,Dez 2020,Norte,Tocantins,P.2,1
555,2020-12,Dez 2020,Sudeste,Espírito Santo,B.1.1.28,6
556,2020-12,Dez 2020,Sudeste,Espírito Santo,B.1.1.33,11
557,2020-12,Dez 2020,Sudeste,Espírito Santo,Outras,1
558,2020-12,Dez 2020,Sudeste,Espírito Santo,P.2,15
559,2020-12,Dez 2020,Sudeste,Minas Gerais,B.1.1.28,10
560,2020-12,Dez 2020,Sudeste,Minas Gerais,B.1.1.33,3
561,2020-12,Dez 2020,Sudeste,Minas Gerais,Outras,1
562,2020-12,Dez 2020,Sudeste,Minas Gerais,P.2,24
563,2020-12,Dez 2020,Sudeste,Rio de Janeiro,B.1.1.28,5
564,2020-12,Dez 2020,Sudeste,Rio de Janeiro,B.1.1.33,8
565,2020-12,Dez 2020,Sudeste,Rio de Janeiro,Outras,6
566,2020-12,Dez 2020,Sudeste,Rio de Janeiro,P.2,113
567,2020-12,Dez 2020,Sudeste,São Paulo,B.1.1,1
568,2020-12,Dez 2020,Sudeste,São Paulo,B.1.1.28,29
569,2020-12,Dez 2020,Sudeste,São Paulo,B.1.1.33,5
570,2020-12,Dez 2020,Sudeste,São Paulo,Outras,15
571,2020-12,Dez 2020,Sudeste,São Paulo,P.2,23
572,2020-12,Dez 2020,Sul,Paraná,B.1.1.28,12
573,2020-12,Dez 2020,Sul,Paraná,B.1.1.33,2
574,2020-12,Dez 2020,Sul,Paraná,Outras,6
575,2020-12,Dez 2020,Sul,Paraná,P.1+P.1.* (Gama),1
576,2020-12,Dez 2020,Sul,Paraná,P.2,26
577,2020-12,Dez 2020,Sul,Rio Grande do Sul,B.1.1,2
578,2020-12,Dez 2020,Sul,Rio Grande do Sul,B.1.1.28,13
579,2020-12,Dez 2020,Sul,Rio Grande do Sul,B.1.1.33,6
580,2020-12,Dez 2020,Sul,Rio Grande do Sul,Outras,12
581,2020-12,Dez 2020,Sul,Rio Grande do Sul,P.2,38
582,2020-12,Dez 2020,Sul,Santa Catarina,B.1.1.28,3
583,2020-12,Dez 2020,Sul,Santa Catarina,B.1.1.33,1
584,2020-12,Dez 2020,Sul,Santa Catarina,Outras,6
585,2020-12,Dez 2020,Sul,Santa Catarina,P.2,36
586,2021-01,Jan 2021,Centro-oeste,Distrito Federal,P.1+P.1.* (Gama),1
587,2021-01,Jan 2021,Centro-oeste,Distrito Federal,P.2,1
588,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1.28,5
589,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1.33,2
590,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),6
591,2021-01,Jan 2021,Centro-oeste,Goiás,Outras,6
592,2021-01,Jan 2021,Centro-oeste,Goiás,P.1+P.1.* (Gama),44
593,2021-01,Jan 2021,Centro-oeste,Goiás,P.2,72
594,2021-01,Jan 2021,Centro-oeste,Mato Grosso,B.1.1.28,3
595,2021-01,Jan 2021,Centro-oeste,Mato Grosso,B.1.1.33,1
596,2021-01,Jan 2021,Centro-oeste,Mato Grosso,B.1.1.7 (Alfa),2
597,2021-01,Jan 2021,Centro-oeste,Mato Grosso,Outras,8
598,2021-01,Jan 2021,Centro-oeste,Mato Grosso,P.1+P.1.* (Gama),4
599,2021-01,Jan 2021,Centro-oeste,Mato Grosso,P.2,8
600,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.28,3
601,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.33,1
602,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.7 (Alfa),1
603,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outras,3
604,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,P.2,14
605,2021-01,Jan 2021,Nordeste,Alagoas,B.1.1.28,3
606,2021-01,Jan 2021,Nordeste,Alagoas,B.1.1.33,2
607,2021-01,Jan 2021,Nordeste,Alagoas,Outras,2
608,2021-01,Jan 2021,Nordeste,Alagoas,P.1+P.1.* (Gama),14
609,2021-01,Jan 2021,Nordeste,Alagoas,P.2,32
610,2021-01,Jan 2021,Nordeste,Bahia,B.1.1,1
611,2021-01,Jan 2021,Nordeste,Bahia,B.1.1.28,3
612,2021-01,Jan 2021,Nordeste,Bahia,B.1.1.33,2
613,2021-01,Jan 2021,Nordeste,Bahia,B.1.1.7 (Alfa),4
614,2021-01,Jan 2021,Nordeste,Bahia,Outras,9
615,2021-01,Jan 2021,Nordeste,Bahia,P.1+P.1.* (Gama),13
616,2021-01,Jan 2021,Nordeste,Bahia,P.2,49
617,2021-01,Jan 2021,Nordeste,Ceará,B.1.1,3
618,2021-01,Jan 2021,Nordeste,Ceará,B.1.1.28,6
619,2021-01,Jan 2021,Nordeste,Ceará,B.1.1.33,13
620,2021-01,Jan 2021,Nordeste,Ceará,Outras,8
621,2021-01,Jan 2021,Nordeste,Ceará,P.1+P.1.* (Gama),26
622,2021-01,Jan 2021,Nordeste,Ceará,P.2,49
623,2021-01,Jan 2021,Nordeste,Maranhão,B.1.1.28,2
624,2021-01,Jan 2021,Nordeste,Maranhão,B.1.1.33,1
625,2021-01,Jan 2021,Nordeste,Maranhão,Outras,23
626,2021-01,Jan 2021,Nordeste,Maranhão,P.1+P.1.* (Gama),8
627,2021-01,Jan 2021,Nordeste,Maranhão,P.2,15
628,2021-01,Jan 2021,Nordeste,Paraíba,B.1.1,3
629,2021-01,Jan 2021,Nordeste,Paraíba,B.1.1.28,2
630,2021-01,Jan 2021,Nordeste,Paraíba,B.1.1.33,1
631,2021-01,Jan 2021,Nordeste,Paraíba,Outras,6
632,2021-01,Jan 2021,Nordeste,Paraíba,P.1+P.1.* (Gama),5
633,2021-01,Jan 2021,Nordeste,Paraíba,P.2,24
634,2021-01,Jan 2021,Nordeste,Pernambuco,B.1.1,2
635,2021-01,Jan 2021,Nordeste,Pernambuco,B.1.1.28,2
636,2021-01,Jan 2021,Nordeste,Pernambuco,Outras,3
637,2021-01,Jan 2021,Nordeste,Pernambuco,P.1+P.1.* (Gama),1
638,2021-01,Jan 2021,Nordeste,Pernambuco,P.2,16
639,2021-01,Jan 2021,Nordeste,Piauí,Outras,1
640,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,B.1.1,1
641,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,B.1.1.28,3
642,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,Outras,1
643,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,P.1+P.1.* (Gama),12
644,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,P.2,26
645,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1.28,6
646,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1.33,2
647,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1.7 (Alfa),1
648,2021-01,Jan 2021,Nordeste,Sergipe,Outras,4
649,2021-01,Jan 2021,Nordeste,Sergipe,P.1+P.1.* (Gama),7
650,2021-01,Jan 2021,Nordeste,Sergipe,P.2,23
651,2021-01,Jan 2021,Norte,Acre,B.1.1.28,15
652,2021-01,Jan 2021,Norte,Acre,B.1.1.33,3
653,2021-01,Jan 2021,Norte,Acre,Outras,5
654,2021-01,Jan 2021,Norte,Acre,P.1+P.1.* (Gama),10
655,2021-01,Jan 2021,Norte,Acre,P.2,3
656,2021-01,Jan 2021,Norte,Amapá,B.1.1.33,1
657,2021-01,Jan 2021,Norte,Amapá,Outras,2
658,2021-01,Jan 2021,Norte,Amapá,P.1+P.1.* (Gama),9
659,2021-01,Jan 2021,Norte,Amapá,P.2,59
660,2021-01,Jan 2021,Norte,Amazonas,B.1.1.28,3
661,2021-01,Jan 2021,Norte,Amazonas,B.1.1.33,2
662,2021-01,Jan 2021,Norte,Amazonas,Outras,2
663,2021-01,Jan 2021,Norte,Amazonas,P.1+P.1.* (Gama),171
664,2021-01,Jan 2021,Norte,Amazonas,P.2,7
665,2021-01,Jan 2021,Norte,Pará,B.1.1,1
666,2021-01,Jan 2021,Norte,Pará,B.1.1.28,5
667,2021-01,Jan 2021,Norte,Pará,Outras,1
668,2021-01,Jan 2021,Norte,Pará,P.1+P.1.* (Gama),20
669,2021-01,Jan 2021,Norte,Pará,P.2,25
670,2021-01,Jan 2021,Norte,Rondônia,B.1.1.28,2
671,2021-01,Jan 2021,Norte,Rondônia,B.1.1.33,6
672,2021-01,Jan 2021,Norte,Rondônia,Outras,1
673,2021-01,Jan 2021,Norte,Rondônia,P.1+P.1.* (Gama),5
674,2021-01,Jan 2021,Norte,Rondônia,P.2,5
675,2021-01,Jan 2021,Norte,Roraima,P.1+P.1.* (Gama),12
676,2021-01,Jan 2021,Norte,Roraima,P.2,1
677,2021-01,Jan 2021,Norte,Tocantins,B.1.1.28,1
678,2021-01,Jan 2021,Norte,Tocantins,P.1+P.1.* (Gama),2
679,2021-01,Jan 2021,Norte,Tocantins,P.2,3
680,2021-01,Jan 2021,Sudeste,Espírito Santo,B.1.1.28,7
681,2021-01,Jan 2021,Sudeste,Espírito Santo,B.1.1.33,10
682,2021-01,Jan 2021,Sudeste,Espírito Santo,B.1.1.7 (Alfa),1
683,2021-01,Jan 2021,Sudeste,Espírito Santo,Outras,1
684,2021-01,Jan 2021,Sudeste,Espírito Santo,P.1+P.1.* (Gama),4
685,2021-01,Jan 2021,Sudeste,Espírito Santo,P.2,28
686,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.28,6
687,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.33,3
688,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.7 (Alfa),13
689,2021-01,Jan 2021,Sudeste,Minas Gerais,Outras,3
690,2021-01,Jan 2021,Sudeste,Minas Gerais,P.1+P.1.* (Gama),2
691,2021-01,Jan 2021,Sudeste,Minas Gerais,P.2,47
692,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.28,9
693,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.33,6
694,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),5
695,2021-01,Jan 2021,Sudeste,Rio de Janeiro,Outras,2
696,2021-01,Jan 2021,Sudeste,Rio de Janeiro,P.1+P.1.* (Gama),4
697,2021-01,Jan 2021,Sudeste,Rio de Janeiro,P.2,137
698,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1,1
699,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.28,57
700,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.33,5
701,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),21
702,2021-01,Jan 2021,Sudeste,São Paulo,Outras,31
703,2021-01,Jan 2021,Sudeste,São Paulo,P.1+P.1.* (Gama),51
704,2021-01,Jan 2021,Sudeste,São Paulo,P.2,133
705,2021-01,Jan 2021,Sul,Paraná,B.1.1.28,9
706,2021-01,Jan 2021,Sul,Paraná,B.1.1.33,2
707,2021-01,Jan 2021,Sul,Paraná,B.1.1.7 (Alfa),3
708,2021-01,Jan 2021,Sul,Paraná,Outras,3
709,2021-01,Jan 2021,Sul,Paraná,P.1+P.1.* (Gama),5
710,2021-01,Jan 2021,Sul,Paraná,P.2,22
711,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1.1,1
712,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1.1.28,9
713,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1.1.33,1
714,2021-01,Jan 2021,Sul,Rio Grande do Sul,Outras,12
715,2021-01,Jan 2021,Sul,Rio Grande do Sul,P.1+P.1.* (Gama),7
716,2021-01,Jan 2021,Sul,Rio Grande do Sul,P.2,46
717,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.28,6
718,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.33,2
719,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.7 (Alfa),1
720,2021-01,Jan 2021,Sul,Santa Catarina,Outras,6
721,2021-01,Jan 2021,Sul,Santa Catarina,P.1+P.1.* (Gama),18
722,2021-01,Jan 2021,Sul,Santa Catarina,P.2,61
723,2021-02,Fev 2021,Centro-oeste,Distrito Federal,Outras,1
724,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1,1
725,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1.28,3
726,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),20
727,2021-02,Fev 2021,Centro-oeste,Goiás,Outras,2
728,2021-02,Fev 2021,Centro-oeste,Goiás,P.1+P.1.* (Gama),125
729,2021-02,Fev 2021,Centro-oeste,Goiás,P.2,45
730,2021-02,Fev 2021,Centro-oeste,Mato Grosso,B.1.1,1
731,2021-02,Fev 2021,Centro-oeste,Mato Grosso,Outras,2
732,2021-02,Fev 2021,Centro-oeste,Mato Grosso,P.1+P.1.* (Gama),11
733,2021-02,Fev 2021,Centro-oeste,Mato Grosso,P.2,10
734,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.28,4
735,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,Outras,4
736,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,P.1+P.1.* (Gama),13
737,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,P.2,30
738,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1.28,1
739,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1.33,3
740,2021-02,Fev 2021,Nordeste,Alagoas,Outras,6
741,2021-02,Fev 2021,Nordeste,Alagoas,P.1+P.1.* (Gama),33
742,2021-02,Fev 2021,Nordeste,Alagoas,P.2,39
743,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.28,11
744,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.33,1
745,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.7 (Alfa),6
746,2021-02,Fev 2021,Nordeste,Bahia,Outras,8
747,2021-02,Fev 2021,Nordeste,Bahia,P.1+P.1.* (Gama),50
748,2021-02,Fev 2021,Nordeste,Bahia,P.2,50
749,2021-02,Fev 2021,Nordeste,Ceará,B.1.1.28,7
750,2021-02,Fev 2021,Nordeste,Ceará,B.1.1.33,2
751,2021-02,Fev 2021,Nordeste,Ceará,Outras,2
752,2021-02,Fev 2021,Nordeste,Ceará,P.1+P.1.* (Gama),123
753,2021-02,Fev 2021,Nordeste,Ceará,P.2,47
754,2021-02,Fev 2021,Nordeste,Maranhão,B.1.1,1
755,2021-02,Fev 2021,Nordeste,Maranhão,B.1.1.28,2
756,2021-02,Fev 2021,Nordeste,Maranhão,Outras,13
757,2021-02,Fev 2021,Nordeste,Maranhão,P.1+P.1.* (Gama),28
758,2021-02,Fev 2021,Nordeste,Maranhão,P.2,6
759,2021-02,Fev 2021,Nordeste,Paraíba,B.1.1,1
760,2021-02,Fev 2021,Nordeste,Paraíba,B.1.1.28,2
761,2021-02,Fev 2021,Nordeste,Paraíba,Outras,1
762,2021-02,Fev 2021,Nordeste,Paraíba,P.1+P.1.* (Gama),16
763,2021-02,Fev 2021,Nordeste,Paraíba,P.2,7
764,2021-02,Fev 2021,Nordeste,Pernambuco,Outras,1
765,2021-02,Fev 2021,Nordeste,Pernambuco,P.1+P.1.* (Gama),23
766,2021-02,Fev 2021,Nordeste,Pernambuco,P.2,5
767,2021-02,Fev 2021,Nordeste,Piauí,B.1.1.33,3
768,2021-02,Fev 2021,Nordeste,Piauí,Outras,2
769,2021-02,Fev 2021,Nordeste,Piauí,P.1+P.1.* (Gama),2
770,2021-02,Fev 2021,Nordeste,Piauí,P.2,1
771,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,B.1.1,2
772,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,B.1.1.28,1
773,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,Outras,2
774,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,P.1+P.1.* (Gama),21
775,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,P.2,14
776,2021-02,Fev 2021,Nordeste,Sergipe,B.1.1,1
777,2021-02,Fev 2021,Nordeste,Sergipe,B.1.1.28,4
778,2021-02,Fev 2021,Nordeste,Sergipe,Outras,5
779,2021-02,Fev 2021,Nordeste,Sergipe,P.1+P.1.* (Gama),146
780,2021-02,Fev 2021,Nordeste,Sergipe,P.2,25
781,2021-02,Fev 2021,Norte,Acre,B.1.1.28,2
782,2021-02,Fev 2021,Norte,Acre,Outras,2
783,2021-02,Fev 2021,Norte,Acre,P.1+P.1.* (Gama),13
784,2021-02,Fev 2021,Norte,Amapá,Outras,2
785,2021-02,Fev 2021,Norte,Amapá,P.1+P.1.* (Gama),37
786,2021-02,Fev 2021,Norte,Amapá,P.2,15
